Filename,Datetime,Temperature,Average Brightness
000467.jpg,2024-09-21 22:45:00,59,70.28463350183823
000468.jpg,2024-09-21 23:00:00,,66.5093635110294
000469.jpg,2024-09-21 23:15:00,59,70.34794491038603
000470.jpg,2024-09-21 23:30:00,,66.48959530101104
000471.jpg,2024-09-21 23:45:00,,70.33819221047794
000472.jpg,2024-09-22 00:00:00,,70.35866411994485
000473.jpg,2024-09-22 00:15:00,,66.92330250459558
000474.jpg,2024-09-22 00:30:00,,70.38648753446691
000475.jpg,2024-09-22 00:45:00,,70.39608656939338
000476.jpg,2024-09-22 01:00:00,,66.54690085018382
000477.jpg,2024-09-22 01:15:00,,70.39709185431985
000478.jpg,2024-09-22 01:30:00,55,66.57409955193015
000479.jpg,2024-09-22 01:45:00,,70.40876608455882
000480.jpg,2024-09-22 02:00:00,55,70.42148293887868
000481.jpg,2024-09-22 02:15:00,55,66.5817684397978
000482.jpg,2024-09-22 02:30:00,55,70.45235236672794
000483.jpg,2024-09-22 02:45:00,55,70.47651223575367
000484.jpg,2024-09-22 03:00:00,55,66.61140280330882
000485.jpg,2024-09-22 03:15:00,55,70.45703125
000486.jpg,2024-09-22 03:30:00,55,66.6238037109375
000487.jpg,2024-09-22 03:45:00,55,70.44354750689338
000488.jpg,2024-09-22 04:00:00,55,70.43912712545956
000489.jpg,2024-09-22 04:15:00,55,66.59610236672795
000490.jpg,2024-09-22 04:30:00,55,70.46410414751838
000491.jpg,2024-09-22 04:45:00,55,70.45436006433823
000492.jpg,2024-09-22 05:00:00,55,66.60978716681986
000493.jpg,2024-09-22 05:15:00,55,70.45388327205882
000494.jpg,2024-09-22 05:30:00,55,66.60189137178308
000495.jpg,2024-09-22 05:45:00,55,70.44964384191177
000496.jpg,2024-09-22 06:00:00,55,70.48162051930147
000497.jpg,2024-09-22 06:15:00,55,66.8239559397978
000498.jpg,2024-09-22 06:30:00,55,72.80009765625
000499.jpg,2024-09-22 06:45:00,55,78.83470387178309
000500.jpg,2024-09-22 07:00:00,55,109.18465935202205
000501.jpg,2024-09-22 07:15:00,55,109.41686437270221
000502.jpg,2024-09-22 07:30:00,55,105.24096823299632
000503.jpg,2024-09-22 07:45:00,55,113.69567009420956
000504.jpg,2024-09-22 08:00:00,55,113.92089125689338
000505.jpg,2024-09-22 08:15:00,55,105.61028837316177
000506.jpg,2024-09-22 08:30:00,55,114.52196834788603
000507.jpg,2024-09-22 08:45:00,55,104.91055692784927
000508.jpg,2024-09-22 09:00:00,,107.75351849724265
000509.jpg,2024-09-22 09:15:00,,100.94610523897059
000510.jpg,2024-09-22 09:30:00,,105.34344267003677
000511.jpg,2024-09-22 09:45:00,,102.24044979319854
000512.jpg,2024-09-22 10:00:00,59,96.62240780101104
000513.jpg,2024-09-22 10:15:00,59,102.41809800091912
000514.jpg,2024-09-22 10:30:00,59,113.26903004365809
000515.jpg,2024-09-22 10:45:00,60,103.67742417279412
000516.jpg,2024-09-22 11:00:00,60,104.99284524356618
000517.jpg,2024-09-22 11:15:00,60,100.28551384420956
000518.jpg,2024-09-22 11:30:00,60,94.3764102711397
000519.jpg,2024-09-22 11:45:00,60,105.77890481387868
000520.jpg,2024-09-22 12:00:00,60,105.66028693704044
000521.jpg,2024-09-22 12:01:48,60,104.89479693244485
000522.jpg,2024-09-22 12:15:00,60,107.12088264016545
000523.jpg,2024-09-22 12:30:00,60,102.33601792279411
000524.jpg,2024-09-22 12:45:00,60,108.37087258731617
000525.jpg,2024-09-22 13:00:00,62,102.46752786075368
000526.jpg,2024-09-22 13:15:00,62,100.89633645450368
000527.jpg,2024-09-22 13:30:00,62,111.40108283547794
000528.jpg,2024-09-22 13:45:00,62,101.34164321001838
000529.jpg,2024-09-22 14:00:00,62,115.21377958409927
000530.jpg,2024-09-22 14:15:00,62,94.46492848115808
000531.jpg,2024-09-22 14:30:00,62,99.08325769761029
000532.jpg,2024-09-22 14:45:00,62,106.41928854549633
000533.jpg,2024-09-22 15:00:00,62,107.00451516544118
000534.jpg,2024-09-22 15:15:00,62,104.77127757352942
000535.jpg,2024-09-22 15:30:00,62,114.33583553538602
000536.jpg,2024-09-22 15:45:00,62,104.27183478860294
000537.jpg,2024-09-22 16:00:00,62,108.11574994255514
000538.jpg,2024-09-22 16:15:00,62,113.67714556525735
000539.jpg,2024-09-22 16:30:00,62,106.61627987132353
000540.jpg,2024-09-22 16:45:00,62,109.95467457490808
000541.jpg,2024-09-22 17:00:00,62,106.47645766314338
000542.jpg,2024-09-22 17:15:00,60,104.23449994255515
000543.jpg,2024-09-22 17:30:00,60,101.93386661305146
000544.jpg,2024-09-22 17:45:00,60,112.64965389476103
000545.jpg,2024-09-22 18:00:00,60,94.45734719669117
000546.jpg,2024-09-22 18:15:00,60,103.99427849264706
000547.jpg,2024-09-22 18:30:00,60,86.97669462316176
000548.jpg,2024-09-22 18:45:00,60,73.13349322150735
000549.jpg,2024-09-22 19:00:00,59,70.84316693474264
000550.jpg,2024-09-22 19:15:00,59,66.11102653952206
000551.jpg,2024-09-22 19:30:00,59,66.11730526194853
000552.jpg,2024-09-22 19:45:00,59,69.9659423828125
000553.jpg,2024-09-22 20:00:00,59,66.15983743106618
000554.jpg,2024-09-22 20:15:00,,70.0026611328125
000555.jpg,2024-09-22 20:30:00,,70.02919060202206
000556.jpg,2024-09-22 20:45:00,,66.23756175321691
000557.jpg,2024-09-22 21:00:00,55,70.08275218290441
000558.jpg,2024-09-22 21:15:00,55,70.10243135340073
000559.jpg,2024-09-22 21:30:00,55,66.29617704503677
000560.jpg,2024-09-22 21:45:00,55,70.15087028952206
000561.jpg,2024-09-22 22:00:00,55,66.33236730238971
000562.jpg,2024-09-22 22:15:00,55,70.16346938189338
000563.jpg,2024-09-22 22:30:00,55,70.17323357077206
000564.jpg,2024-09-22 22:45:00,53,66.35343376608456
000565.jpg,2024-09-22 23:00:00,53,70.18206284466912
000566.jpg,2024-09-22 23:15:00,53,70.19744657628677
000567.jpg,2024-09-22 23:30:00,53,66.37204877068015
000568.jpg,2024-09-22 23:45:00,53,70.20702550551471
000569.jpg,2024-09-23 00:00:00,55,66.35262666590073
000570.jpg,2024-09-23 00:15:00,53,70.19784725413604
000571.jpg,2024-09-23 00:30:00,53,70.23709788602942
000572.jpg,2024-09-23 00:45:00,55,66.4218563304228
000573.jpg,2024-09-23 01:00:00,53,70.26153349034927
000574.jpg,2024-09-23 01:15:00,53,70.29309225643382
000575.jpg,2024-09-23 01:30:00,55,66.47831169577206
000576.jpg,2024-09-23 01:45:00,53,70.33692411534926
000577.jpg,2024-09-23 02:00:00,53,66.50882927389706
000578.jpg,2024-09-23 02:15:00,53,70.357470703125
000579.jpg,2024-09-23 02:30:00,53,70.36290067784927
000580.jpg,2024-09-23 02:45:00,53,66.53918026194853
000581.jpg,2024-09-23 03:00:00,53,70.39798224954045
000582.jpg,2024-09-23 03:15:00,53,70.42891773897058
000583.jpg,2024-09-23 03:30:00,51,66.59006491268383
000584.jpg,2024-09-23 03:45:00,51,70.43766084558824
000585.jpg,2024-09-23 04:00:00,51,66.61183076746323
000586.jpg,2024-09-23 04:15:00,51,70.45365349264706
000587.jpg,2024-09-23 04:30:00,51,70.44486155790442
000588.jpg,2024-09-23 04:45:00,51,66.62772001378677
000589.jpg,2024-09-23 05:00:00,51,70.4364875344669
000590.jpg,2024-09-23 05:15:00,51,70.45720932904412
000591.jpg,2024-09-23 05:30:00,51,66.62846105238971
000592.jpg,2024-09-23 05:45:00,51,70.45955020680147
000593.jpg,2024-09-23 06:00:00,51,66.57661420036764
000594.jpg,2024-09-23 06:15:00,50,70.77730928308823
000595.jpg,2024-09-23 06:30:00,50,80.47042451746323
000596.jpg,2024-09-23 06:45:00,50,86.13029641544118
000597.jpg,2024-09-23 07:00:00,50,102.07839211856617
000598.jpg,2024-09-23 07:15:00,50,105.03493508731617
000599.jpg,2024-09-23 07:30:00,50,106.44846335018383
000600.jpg,2024-09-23 07:45:00,50,106.39606646369485
000601.jpg,2024-09-23 08:00:00,50,112.54690803079045
000602.jpg,2024-09-23 08:15:00,50,100.79652171415441
000603.jpg,2024-09-23 08:30:00,50,99.68093548943014
000604.jpg,2024-09-23 08:45:00,50,106.98850241268383
000605.jpg,2024-09-23 09:00:00,50,105.69194766773897
000606.jpg,2024-09-23 09:15:00,50,112.27831025965074
000607.jpg,2024-09-23 09:30:00,51,106.92904411764705
000608.jpg,2024-09-23 09:45:00,51,100.97573960248162
000609.jpg,2024-09-23 10:00:00,53,96.99439625459559
000610.jpg,2024-09-23 10:15:00,53,98.52597369025736
000611.jpg,2024-09-23 10:30:00,55,105.59366526884192
000612.jpg,2024-09-23 10:45:00,55,103.13881405101102
000613.jpg,2024-09-23 11:00:00,55,102.72325367647059
000614.jpg,2024-09-23 11:15:00,55,114.32324649586397
000615.jpg,2024-09-23 11:30:00,,107.50216854319854
000616.jpg,2024-09-23 11:45:00,,114.52267491957721
000617.jpg,2024-09-23 12:00:00,,99.1380859375
000618.jpg,2024-09-23 12:01:48,59,106.34579790900736
000619.jpg,2024-09-23 12:15:00,59,106.31256318933823
000620.jpg,2024-09-23 12:30:00,59,103.45070082720588
000621.jpg,2024-09-23 12:45:00,59,113.49775534237132
000622.jpg,2024-09-23 13:00:00,59,106.31244973575367
000623.jpg,2024-09-23 13:15:00,59,107.31197007123161
000624.jpg,2024-09-23 13:30:00,59,96.97732364430146
000625.jpg,2024-09-23 13:45:00,59,105.647265625
000626.jpg,2024-09-23 14:00:00,59,105.60771053538603
000627.jpg,2024-09-23 14:15:00,59,103.0522819967831
000628.jpg,2024-09-23 14:30:00,59,104.70224322150736
000629.jpg,2024-09-23 14:45:00,59,109.86151338465073
000630.jpg,2024-09-23 15:00:00,59,97.07693445542279
000631.jpg,2024-09-23 15:15:00,60,106.42836770450367
000632.jpg,2024-09-23 15:30:00,60,111.03455451516544
000633.jpg,2024-09-23 15:45:00,59,105.74632783777574
000634.jpg,2024-09-23 16:00:00,59,96.975341796875
000635.jpg,2024-09-23 16:15:00,59,104.41127498851102
000636.jpg,2024-09-23 16:30:00,60,108.75697236902573
000637.jpg,2024-09-23 16:45:00,59,107.08821088005514
000638.jpg,2024-09-23 17:00:00,59,101.56378389246323
000639.jpg,2024-09-23 17:15:00,60,111.74429572610295
000640.jpg,2024-09-23 17:30:00,59,99.28729607077206
000641.jpg,2024-09-23 17:45:00,59,96.83427877987133
000642.jpg,2024-09-23 18:00:00,59,104.79643841911765
000643.jpg,2024-09-23 18:15:00,59,97.14185288373162
000644.jpg,2024-09-23 18:30:00,59,75.70860236672794
000645.jpg,2024-09-23 18:45:00,59,68.78178854549633
000646.jpg,2024-09-23 19:00:00,59,63.263397575827206
000647.jpg,2024-09-23 19:15:00,,70.04256519990808
000648.jpg,2024-09-23 19:30:00,59,66.22108226102941
000649.jpg,2024-09-23 19:45:00,,70.05356732536765
000650.jpg,2024-09-23 20:00:00,59,70.09777544806985
000651.jpg,2024-09-23 20:15:00,,70.10026424632353
000652.jpg,2024-09-23 20:30:00,,66.29971133961396
000653.jpg,2024-09-23 20:45:00,,70.15788430606618
000654.jpg,2024-09-23 21:00:00,,70.17408806295956
000655.jpg,2024-09-23 21:15:00,,70.19775390625
000656.jpg,2024-09-23 21:30:00,,66.38248362821692
000657.jpg,2024-09-23 21:45:00,,70.24201516544117
000658.jpg,2024-09-23 22:00:00,55,70.22440688189339
000659.jpg,2024-09-23 22:15:00,55,66.38033375459558
000660.jpg,2024-09-23 22:30:00,,70.22831313189339
000661.jpg,2024-09-23 22:45:00,55,70.22484777113971
000662.jpg,2024-09-23 23:00:00,55,66.41518123851102
000663.jpg,2024-09-23 23:15:00,55,70.21551585477941
000664.jpg,2024-09-23 23:30:00,55,70.23429457720589
000665.jpg,2024-09-23 23:45:00,55,70.26976390165441
000666.jpg,2024-09-24 00:00:00,55,66.441552734375
000667.jpg,2024-09-24 00:15:00,55,70.33768525965074
000668.jpg,2024-09-24 00:30:00,55,70.36021513097427
000669.jpg,2024-09-24 00:45:00,53,66.50072954963235
000670.jpg,2024-09-24 01:00:00,53,70.4339412913603
000671.jpg,2024-09-24 01:15:00,53,70.43235868566177
000672.jpg,2024-09-24 01:30:00,53,66.56388154871324
000673.jpg,2024-09-24 01:45:00,53,70.42397748161764
000674.jpg,2024-09-24 02:00:00,53,70.38758616727941
000675.jpg,2024-09-24 02:15:00,51,70.47137235753677
000676.jpg,2024-09-24 02:30:00,51,66.655908203125
000677.jpg,2024-09-24 02:45:00,51,70.47159639246324
000678.jpg,2024-09-24 03:00:00,51,66.63925063189338
000679.jpg,2024-09-24 03:15:00,51,70.48945743336397
000680.jpg,2024-09-24 03:30:00,51,70.45189280790441
000681.jpg,2024-09-24 03:45:00,51,66.58759478400735
000682.jpg,2024-09-24 04:00:00,51,70.44028607536765
000683.jpg,2024-09-24 04:15:00,50,70.44013528262867
000684.jpg,2024-09-24 04:30:00,50,66.56343204273897
000685.jpg,2024-09-24 04:45:00,50,70.45347972196691
000686.jpg,2024-09-24 05:00:00,50,66.56931583180148
000687.jpg,2024-09-24 05:15:00,50,70.42117560891545
000688.jpg,2024-09-24 05:30:00,50,70.39166331571691
000689.jpg,2024-09-24 05:45:00,50,66.51156795726104
000690.jpg,2024-09-24 06:00:00,50,70.37926671645221
000691.jpg,2024-09-24 06:15:00,50,70.43932961856618
000692.jpg,2024-09-24 06:30:00,50,68.70197035845588
000693.jpg,2024-09-24 06:45:00,48,78.91371352251838
000694.jpg,2024-09-24 07:00:00,48,98.22797133501838
000695.jpg,2024-09-24 07:15:00,48,104.37376780790441
000696.jpg,2024-09-24 07:30:00,48,109.03973316865809
000697.jpg,2024-09-24 07:45:00,48,110.89311810661765
000698.jpg,2024-09-24 08:00:00,48,104.23905819163603
000699.jpg,2024-09-24 08:15:00,48,112.05966509650736
000700.jpg,2024-09-24 08:30:00,50,103.08045151654412
000701.jpg,2024-09-24 08:45:00,50,115.77506462545956
000702.jpg,2024-09-24 09:00:00,50,110.53313419117647
000703.jpg,2024-09-24 09:15:00,50,102.58573931525736
000704.jpg,2024-09-24 09:30:00,51,105.19290268841912
000705.jpg,2024-09-24 09:45:00,51,97.72747300091912
000706.jpg,2024-09-24 10:00:00,53,83.78950482536764
000707.jpg,2024-09-24 10:15:00,53,104.67132352941177
000708.jpg,2024-09-24 10:30:00,53,105.29436896829044
000709.jpg,2024-09-24 10:45:00,53,113.58268324908089
000710.jpg,2024-09-24 11:00:00,55,105.74312672334558
000711.jpg,2024-09-24 11:15:00,55,103.27900677849264
000712.jpg,2024-09-24 11:30:00,55,103.79923311121324
000713.jpg,2024-09-24 11:45:00,55,111.65991498161765
000714.jpg,2024-09-24 12:00:00,,104.2222541360294
000715.jpg,2024-09-24 12:01:48,,107.06322524126838
000716.jpg,2024-09-24 12:15:00,59,106.08097426470589
000717.jpg,2024-09-24 12:30:00,59,104.58995289522059
000718.jpg,2024-09-24 12:45:00,59,105.19449965533089
000719.jpg,2024-09-24 13:00:00,59,109.51883903952206
000720.jpg,2024-09-24 13:15:00,59,100.94860983455882
000721.jpg,2024-09-24 13:30:00,59,106.5719970703125
000722.jpg,2024-09-24 13:45:00,59,102.06809225643383
000723.jpg,2024-09-24 14:00:00,59,111.92569651884192
000724.jpg,2024-09-24 14:15:00,59,100.23620892693015
000725.jpg,2024-09-24 14:30:00,59,114.53354923023898
000726.jpg,2024-09-24 14:45:00,59,105.26733685661765
000727.jpg,2024-09-24 15:00:00,59,99.38346880744486
000728.jpg,2024-09-24 15:15:00,59,104.82839499080882
000729.jpg,2024-09-24 15:30:00,59,106.57776309742647
000730.jpg,2024-09-24 15:45:00,59,106.0053351907169
000731.jpg,2024-09-24 16:00:00,59,103.60246007582721
000732.jpg,2024-09-24 16:15:00,59,108.24603056066177
000733.jpg,2024-09-24 16:30:00,60,97.31850873161764
000734.jpg,2024-09-24 16:45:00,59,108.72120433134191
000735.jpg,2024-09-24 17:00:00,60,112.66621237362132
000736.jpg,2024-09-24 17:15:00,59,104.21961741727941
000737.jpg,2024-09-24 17:30:00,60,100.41204331341912
000738.jpg,2024-09-24 17:45:00,59,100.84274615119486
000739.jpg,2024-09-24 18:00:00,59,106.93213177849265
000740.jpg,2024-09-24 18:15:00,59,99.9233757467831
000741.jpg,2024-09-24 18:30:00,59,74.10375689338235
000742.jpg,2024-09-24 18:45:00,59,68.87048914292279
000743.jpg,2024-09-24 19:00:00,,66.62588321461396
000744.jpg,2024-09-24 19:15:00,,66.37172564338235
000745.jpg,2024-09-24 19:30:00,,70.19259248621323
000746.jpg,2024-09-24 19:45:00,,66.40014217601103
000747.jpg,2024-09-24 20:00:00,,70.2724796070772
000748.jpg,2024-09-24 20:15:00,,66.46629136029412
000749.jpg,2024-09-24 20:30:00,55,70.30736586626838
000750.jpg,2024-09-24 20:45:00,55,66.49210276884192
000751.jpg,2024-09-24 21:00:00,55,70.33662109375
000752.jpg,2024-09-24 21:15:00,55,66.51219554227941
000753.jpg,2024-09-24 21:30:00,55,70.35925436580882
000754.jpg,2024-09-24 21:45:00,55,66.54768210018382
000755.jpg,2024-09-24 22:00:00,55,70.40230928308823
000756.jpg,2024-09-24 22:15:00,55,66.59029900045955
000757.jpg,2024-09-24 22:30:00,55,70.4549560546875
000758.jpg,2024-09-24 22:45:00,55,66.72810345818014
000759.jpg,2024-09-24 23:00:00,55,70.47273380055147
000760.jpg,2024-09-24 23:15:00,55,66.65656020220588
000761.jpg,2024-09-24 23:30:00,53,70.49670553768382
000762.jpg,2024-09-24 23:45:00,55,66.67053079044118
000763.jpg,2024-09-25 00:00:00,53,70.52908432904412
000764.jpg,2024-09-25 00:15:00,53,66.68421415441176
000765.jpg,2024-09-25 00:30:00,53,70.55482249540441
000766.jpg,2024-09-25 00:45:00,53,66.72123592601103
000767.jpg,2024-09-25 01:00:00,53,70.5369198069853
000768.jpg,2024-09-25 01:15:00,53,66.73682933134191
000769.jpg,2024-09-25 01:30:00,53,70.53638700597426
000770.jpg,2024-09-25 01:45:00,53,66.69288258272059
000771.jpg,2024-09-25 02:00:00,53,70.55946403952206
000772.jpg,2024-09-25 02:15:00,53,66.70060460707721
000773.jpg,2024-09-25 02:30:00,53,70.55968807444853
000774.jpg,2024-09-25 02:45:00,51,66.72637867647059
000775.jpg,2024-09-25 03:00:00,53,70.56442296645221
000776.jpg,2024-09-25 03:15:00,53,66.71952263327206
000777.jpg,2024-09-25 03:30:00,53,70.50997673483455
000778.jpg,2024-09-25 03:45:00,51,66.73649758731618
000779.jpg,2024-09-25 04:00:00,51,70.61854463465073
000780.jpg,2024-09-25 04:15:00,51,66.75485696231618
000781.jpg,2024-09-25 04:30:00,51,70.61621380974265
000782.jpg,2024-09-25 04:45:00,53,66.77996897977941
000783.jpg,2024-09-25 05:00:00,51,70.6256649241728
000784.jpg,2024-09-25 05:15:00,51,66.76025821461397
000785.jpg,2024-09-25 05:30:00,51,70.64054314108456
000786.jpg,2024-09-25 05:45:00,53,66.79525361902573
000787.jpg,2024-09-25 06:00:00,51,70.52603400735295
000788.jpg,2024-09-25 06:15:00,51,66.96304428998162
000789.jpg,2024-09-25 06:30:00,53,76.06961167279412
000790.jpg,2024-09-25 06:45:00,53,81.39357048483456
000791.jpg,2024-09-25 07:00:00,53,80.36079532398897
000792.jpg,2024-09-25 07:15:00,53,101.28436207490809
000793.jpg,2024-09-25 07:30:00,53,113.31599839154411
000794.jpg,2024-09-25 07:45:00,53,105.19115205652574
000795.jpg,2024-09-25 08:00:00,53,107.15053854549632
000796.jpg,2024-09-25 08:15:00,53,104.54956629136029
000797.jpg,2024-09-25 08:30:00,53,103.60791446461397
000798.jpg,2024-09-25 08:45:00,53,108.55967227711398
000799.jpg,2024-09-25 09:00:00,53,105.27812787224265
000800.jpg,2024-09-25 09:15:00,53,105.4512752757353
000801.jpg,2024-09-25 09:30:00,55,102.65833955652573
000802.jpg,2024-09-25 09:45:00,53,102.49402717141544
000803.jpg,2024-09-25 10:00:00,55,112.95287080652574
000804.jpg,2024-09-25 10:15:00,55,97.78922765395221
000805.jpg,2024-09-25 10:30:00,55,106.23870059742647
000806.jpg,2024-09-25 10:45:00,55,107.78982364430146
000807.jpg,2024-09-25 11:00:00,55,106.38902372472427
000808.jpg,2024-09-25 11:15:00,55,99.94244887408088
000809.jpg,2024-09-25 11:30:00,55,105.60214700137868
000810.jpg,2024-09-25 11:45:00,55,107.88974322150736
000811.jpg,2024-09-25 12:00:00,55,97.8755428538603
000812.jpg,2024-09-25 12:01:49,55,108.55350700827206
000813.jpg,2024-09-25 12:15:00,,104.88811753216912
000814.jpg,2024-09-25 12:30:00,,104.8718448414522
000815.jpg,2024-09-25 12:45:00,,98.27080221737133
000816.jpg,2024-09-25 13:00:00,,110.27843376608456
000817.jpg,2024-09-25 13:15:00,,112.41905158547794
000818.jpg,2024-09-25 13:30:00,,107.94889705882353
000819.jpg,2024-09-25 13:45:00,,114.35116756663604
000820.jpg,2024-09-25 14:00:00,,100.65873879825368
000821.jpg,2024-09-25 14:15:00,,110.92931985294118
000822.jpg,2024-09-25 14:30:00,,106.37644330193015
000823.jpg,2024-09-25 14:45:00,,106.94027602251838
000824.jpg,2024-09-25 15:00:00,,105.22264906939338
000825.jpg,2024-09-25 15:15:00,,103.63871208639706
000826.jpg,2024-09-25 15:30:00,,102.37873678768382
000827.jpg,2024-09-25 15:45:00,,111.06984576056985
000828.jpg,2024-09-25 16:00:00,,101.10839556525735
000829.jpg,2024-09-25 16:15:00,,112.27128331801471
000830.jpg,2024-09-25 16:30:00,,110.80364487591912
000831.jpg,2024-09-25 16:45:00,,101.49745088465073
000832.jpg,2024-09-25 17:00:00,,104.10490435431986
000833.jpg,2024-09-25 17:15:00,,112.26888212316176
000834.jpg,2024-09-25 17:30:00,,100.59817468979779
000835.jpg,2024-09-25 17:45:00,,100.85753820082721
000836.jpg,2024-09-25 18:00:00,,65.85779383042279
000837.jpg,2024-09-25 18:15:00,,74.9681396484375
000838.jpg,2024-09-25 18:30:00,,66.87533174402573
000839.jpg,2024-09-25 18:45:00,,67.1369873046875
000840.jpg,2024-09-25 19:00:00,,69.76305577895221
000841.jpg,2024-09-25 19:15:00,,73.57908432904412
000842.jpg,2024-09-25 19:30:00,,68.95297707950368
000843.jpg,2024-09-25 19:45:00,,72.5286190257353
000844.jpg,2024-09-25 20:00:00,,72.4374813304228
000845.jpg,2024-09-25 20:15:00,,72.34611385569853
000846.jpg,2024-09-25 20:30:00,,72.36919950597427
000847.jpg,2024-09-25 20:45:00,,72.28258846507353
000848.jpg,2024-09-25 21:00:00,55,75.67138528262868
000849.jpg,2024-09-25 21:15:00,55,72.07052360983455
000850.jpg,2024-09-25 21:30:00,55,72.06684713924632
000851.jpg,2024-09-25 21:45:00,,75.15579905790442
